S000005377  YOL017W
S000000860  YER058W
S000000648  YCR052W
S000006744  tT(AGU)N1
S000004839  YMR226C
S000007592  YBL108C-A
S000002177  YDL019C
S000006576  tG(GCC)D1
S000005636  YOR110W
S000000259  YBR055C
S000004003  YLR013W
S000006030  YPL109C
S000006383  YPR179C
S000000629  YCR033W
S000000122  YBL026W
S000006678  tP(AGG)C
S000005095  YNL151C
S000002919  YDR511W
S000003840  YJR079W
S000007247  YML081C-A
S000001589  YKL106W
S000001605  YKL122C
S000006386  YPR182W
S000006240  YPR036W
S000003202  YGL233W
S000000643  YCR047C
S000001631  YKL148C
S000001058  YHR016C
S000004046  YLR056W
S000081374  snR80
S000001469  YIR030C
S000001069  YHR027C
S000000348  YBR144C
S000000817  YER015W
S000002400  YDL241W
S000000156  YBL060W
S000002989  YGL021W
S000006669  tN(GUU)F
S000000699  YCR102C
S000002584  YDR177W
S000000298  YBR094W
S000004636  YMR033W
S000002155  YBR012W-B
S000001363  YIL101C
S000006338  YPR134W
S000000718  YCR073W-A
S000006746  tT(AGU)O1
S000004656  YMR052W
S000003854  YJR094C
S000001361  YIL099W
S000004992  YNL047C
S000002160  YDL002C
S000002719  YDR311W
S000006083  YPL162C
S000003260  YGR028W
S000003405  YGR173W
S000028468  snR83
S000003518  YGR286C
S000005746  YOR220W
S000002302  YDL143W
S000003074  YGL106W
S000005261  YNL317W
S000006270  YPR066W
S000007395  YDR261C-D
S000005081  YNL137C
S000006530  tD(GUC)B
S000005710  YOR184W
S000002450  YDR043C
S000004998  YNL053W
S000003489  YGR257C
S000007339  YOL077W-A
S000001730  YKR022C
S000006517  tA(AGC)L
S000003761  YJR001W
S000003775  YJR014W
S000002620  YDR212W
S000003927  YLL004W
S000005403  YOL043C
S000000352  YBR148W
S000003609  YJL073W
S000005035  YNL091W
S000005306  YNR023W
S000007608  YGR271C-A
S000006125  YPL204W
S000005780  YOR254C
S000001854  YFL040W
S000003913  YJR152W
S000001402  YIL140W
S000002797  YDR389W
S000002740  YDR332W
S000004766  YMR157C
S000004289  YLR298C
S000001092  YHR050W
S000004623  YMR021C
S000003737  YJL201W
S000028470  RUF5-1
S000113587  YIL102C-A
S000006549  tE(UUC)C
S000006188  YPL267W
S000001267  YIL005W
S000001734  YKR026C
S000006042  YPL121C
S000001232  YHR189W
S000000671  YCR075C
S000000608  YCR015C
S000001633  YKL150W
S000004373  YLR381W
S000003358  YGR126W
S000006034  YPL113C
S000006754  tV(AAC)E2
S000000776  YEL050C
S000001042  YHL050C
S000006759  tV(AAC)J
S000003860  YJR099W
S000002884  YDR476C
S000005148  YNL204C
S000001280  YIL018W
S000003397  YGR165W
S000006202  YPL281C
S000004441  YLR449W
S000002469  YDR062W
S000003441  YGR209C
S000000001  YAL001C
S000003872  YJR111C
S000006627  tK(CUU)M
S000001491  YKL008C
S000005748  YOR222W
S000004294  YLR303W
S000007387  YNL284C-B
S000001189  YHR146W
S000001359  YIL097W
S000001055  YHR013C
S000001518  YKL035W
S000002297  YDL138W
S000002358  YDL199C
S000003306  YGR074W
S000000171  YBL075C
S000000837  YER035W
S000007398  YDR316W-A
S000001746  YKR038C
S000000916  YER114C
S000000690  YCR094W
S000002949  YDR541C
S000004094  YLR104W
S000006016  YPL095C
S000005718  YOR192C
S000004911  YMR296C
S000004955  YNL010W
S000007331  tR(UCU)Q1
S000000893  YER091C
S000001952  YFR055W
S000002630  YDR222W
S000001111  YHR069C
S000028562  YLR154C-H
S000004899  YMR286W
S000001185  YHR143W-A
S000004250  YLR260W
S000002507  YDR100W
S000000678  YCR082W
S000005498  YOL138C
S000005933  YPL012W
S000000012  YAL014C
S000006301  YPR097W
S000002518  YDR111C
S000001623  YKL140W
S000002759  YDR351W
S000001448  YIR009W
S000005655  YOR129C
S000004099  YLR109W
S000000826  YER024W
S000004390  YLR398C
S000006722  tS(AGA)D2
S000007409  YDR210C-C
S000007227  YDR170W-A
S000006733  tS(GCU)O
S000001080  YHR038W
S000001793  YKR085C
S000002401  YDL242W
S000006047  YPL126W
S000004456  YLR464W
S000005340  YNR057C
S000001187  YHR144C
S000002739  YDR331W
S000001466  YIR027C
S000005001  YNL056W
S000000672  YCR076C
S000002634  YDR226W
S000006573  tG(CCC)O
S000006169  YPL248C
S000006358  YPR154W
S000005772  YOR246C
S000004103  YLR113W
S000003743  YJL207C
S000005976  YPL055C
S000003897  YJR136C
S000002186  YDL028C
S000005825  YOR299W
S000007406  YGR027W-B
S000006087  YPL166W
S000001245  YHR202W
S000000986  YER184C
S000000775  YEL049W
S000000288  YBR084W
S000000032  YAL034W-A
S000000064  YAR003W
S000003566  YJL029C
S000000278  YBR074W
S000028758  YER145C-A
S000001432  YIL170W
S000003818  YJR057W
S000000036  YAL038W
S000005645  YOR119C
S000000603  YCR010C
S000003316  YGR084C
S000004824  YMR211W
S000004812  YMR199W
S000001484  YKL001C
S000006453  snR62
S000005936  YPL015C
S000001690  YKL207W
S000002665  YDR257C
S000004128  YLR138W
S000001480  YIR041W
S000005415  YOL054W
S000004481  YML019W
S000006241  YPR037C
S000001208  YHR165C
S000003102  YGL134W
S000005194  YNL250W
S000004838  YMR225C
S000005564  YOR038C
S000001546  YKL063C
S000002830  YDR422C
S000005392  YOL032W
S000007501  snR24
S000001067  YHR025W
S000002891  YDR483W
S000003275  YGR043C
S000003543  YJL006C
S000000906  YER104W
S000028851  YNL146C-A
S000002164  YDL006W
S000002922  YDR514C
S000001717  YKR009C
S000003704  YJL168C
S000001462  YIR023W
S000002383  YDL224C
S000004674  YMR070W
S000001612  YKL129C
S000005251  YNL307C
S000006036  YPL115C
S000028855  YOL155W-A
S000006508  snR128
S000006408  YPR204W
S000006625  tK(CUU)J
S000004784  YMR173W
S000005361  YOL001W
S000000261  YBR057C
S000000607  YCR014C
S000002428  YDR021W
S000001568  YKL085W
S000002587  YDR179W-A
S000004864  YMR251W-A
S000004185  YLR195C
S000000492  YBR288C
S000001412  YIL150C
S000004277  YLR287C
S000001197  YHR154W
S000002316  YDL157C
S000000133  YBL037W
S000028573  YML054C-A
S000003415  YGR183C
S000006782  tY(GUA)J2
S000007591  YBL029C-A
S000006685  tP(UGG)N1
S000000127  YBL031W
S000000808  YER006W
S000005715  YOR189W
S000003813  YJR052W
S000004477  YML015C
S000003368  YGR136W
S000001593  YKL110C
S000002684  YDR276C
S000003786  YJR025C
S000003843  YJR083C
S000006337  YPR133C
S000000627  YCR031C
S000005779  YOR253W
S000003619  YJL083W
S000004600  YML131W
S000001560  YKL077W
S000004775  YMR165C
S000001503  YKL020C
S000004854  YMR241W
S000003104  YGL136C
S000003617  YJL081C
S000005416  YOL055C
S000007265  Q0070
S000005242  YNL298W
S000003092  YGL124C
S000005816  YOR290C
S000006305  YPR101W
S000001600  YKL117W
S000005756  YOR230W
S000004929  YMR312W
S000001808  YKR100C
S000001627  YKL144C
S000003895  YJR134C
S000003652  YJL116C
S000005165  YNL221C
S000000555  YCL050C
S000004693  YMR087W
S000001597  YKL114C
S000001874  YFL020C
S000005257  YNL313C
S000002214  YDL056W
S000002969  YGL001C
S000006665  tM(CAU)O1
S000001293  YIL031W
S000002565  YDR158W
S000001311  YIL049W
S000006772  tW(CCA)G2
S000001829  YFL065C
S000029676  R0040C
S000007317  tD(GUC)Q
S000003835  YJR074W
S000007299  snR35
S000000903  YER101C
S000004633  YMR031C
S000005609  YOR083W
S000001029  YHL037C
S000005071  YNL127W
S000005989  YPL068C
S000005127  YNL183C
S000000101  YBL005W
S000028625  YER175W-A
S000005275  YNL331C
S000005013  YNL069C
S000001927  YFR031C
S000000305  YBR101C
S000005958  YPL037C
S000002789  YDR381W
S000002257  YDL099W
S000001254  YHR211W
S000001027  YHL035C
S000002307  YDL148C
S000004095  YLR105C
S000001648  YKL165C
S000003777  YJR016C
S000006500  snR34
S000003256  YGR024C
S000002926  YDR518W
S000004721  YMR115W
S000000016  YAL018C
S000005472  YOL112W
S000006584  tG(GCC)J2
S000006566  tF(GAA)H1
S000005157  YNL213C
S000005912  YOR385W
S000005259  YNL315C
S000005434  YOL073C
S000004445  YLR453C
S000001697  YKL214C
S000003513  YGR281W
S000001416  YIL154C
S000003175  YGL207W
S000004386  YLR394W
S000004627  YMR025W
S000005301  YNR018W
S000000035  YAL037W
S000005477  YOL117W
S000003793  YJR032W
S000001019  YHL027W
S000004866  YMR253C
S000000864  YER062C
S000002449  YDR042C
S000001772  YKR064W
S000004577  YML109W
S000007385  YNL054W-B
S000001164  YHR122W
S000001248  YHR205W
S000004235  YLR245C
S000028466  snR84
S000004280  YLR289W
S000002974  YGL006W
S000003073  YGL105W
S000002544  YDR137W
S000002436  YDR029W
S000005623  YOR097C
S000004987  YNL042W
S000003940  YLL017W
S000001226  YHR183W
S000006272  YPR068C
S000005445  YOL085C
S000004399  YLR407W
S000004678  YMR074C
S000005867  YOR340C
S000001539  YKL056C
S000001776  YKR068C
S000002722  YDR314C
S000003715  YJL179W
S000007274  Q0130
S000005585  YOR059C
S000000004  YAL005C
S000003115  YGL147C
S000007499  snR10
S000000194  YBL098W
S000000819  YER017C
S000004073  YLR083C
S000007225  YLR035C-A
S000004667  YMR063W
S000006054  YPL133C
S000006575  tG(GCC)C
S000004396  YLR404W
S000006300  YPR096C
S000005551  YOR025W
S000001330  YIL068C
S000000533  YCL028W
S000004975  YNL030W
S000001143  YHR101C
S000003700  YJL164C
S000001924  YFR028C
S000003108  YGL140C
S000002135  YER056C-A
S000001870  YFL024C
S000003590  YJL054W
S000000909  YER107C
S000002420  YDR013W
S000005346  YNR063W
S000000831  YER029C
S000001675  YKL192C
S000006502  snR42
S000002871  YDR463W
S000002491  YDR084C
S000005782  YOR256C
S000002957  YER007C-A
S000003064  YGL096W
S000004959  YNL014W
S000004723  YMR117C
S000005329  YNR046W
S000003661  YJL125C
S000002617  YDR209C
S000000834  YER032W
S000028746  YER038W-A
S000003227  YGL258W
S000003539  YJL002C
S000005913  YOR386W
S000003013  YGL045W
S000001681  YKL198C
S000002605  YDR197W
S000000559  YCL054W
S000004153  YLR163C
S000006543  tD(GUC)M
S000003220  YGL251C
S000002762  YDR354W
S000004606  YMR004W
S000003204  YGL235W
S000002292  YDL134C
S000002104  YFR031C-A
S000004454  YLR462W
S000005596  YOR070C
S000001940  YFR044C
S000004619  YMR017W
S000003482  YGR250C
S000000007  YAL009W
S000004148  YLR158C
S000000325  YBR121C
S000000302  YBR098W
S000000956  YER154W
S000004170  YLR180W
S000006432  YIL009C-A
S000000902  YER100W
S000005334  YNR051C
S000002724  YDR316W
S000001530  YKL047W
S000000243  YBR039W
S000005169  YNL225C
S000006037  YPL116W
S000000467  YBR263W
S000006261  YPR057W
S000004312  YLR320W
S000005372  YOL012C
S000001875  YFL019C
S000004884  YMR271C
S000000332  YBR128C
S000001804  YKR096W
S000006001  YPL080C
S000004903  YMR290C
S000003072  YGL104C
S000003620  YJL084C
S000005800  YOR274W
S000000475  YBR271W
S000028606  YBR298C-A
S000001288  YIL026C
S000003176  YGL208W
S000004301  YLR310C
S000004778  YMR168C
S000002318  YDL159W
S000006378  YPR174C
S000004869  YMR256C
S000002327  YDL168W
S000002294  YDL135C
S000005841  YOR314W
S000006595  tH(GUG)G1
S000002560  YDR153C
S000004351  YLR359W
S000004485  YML023C
S000003933  YLL010C
S000003780  YJR019C
S000005192  YNL248C
S000001765  YKR057W
S000003391  YGR159C
S000003348  YGR116W
S000003337  YGR105W
S000006062  YPL141C
S000004359  YLR367W
S000004711  YMR105C
S000004217  YLR227C
S000002349  YDL190C
S000000126  YBL030C
S000005859  YOR332W
S000005310  YNR027W
S000002602  YDR194C
S000000404  YBR200W
S000002492  YDR085C
S000002842  YDR434W
S000003304  YGR072W
S000006332  YPR128C
S000005425  YOL064C
S000004818  YMR205C
S000001223  YHR180W
S000001335  YIL073C
S000002477  YDR070C
S000002385  YDL226C
S000003682  YJL146W
S000005822  YOR296W
S000003457  YGR225W
S000002179  YDL021W
S000000145  YBL049W
S000002372  YDL213C
S000005519  YOL159C
S000002270  YDL112W
S000006641  tL(CAA)G3
S000000247  YBR043C
S000004576  YML108W
S000001171  YHR129C
S000003433  YGR201C
S000006664  tM(CAU)M
S000001414  YIL152W
S000002485  YDR078C
S000001579  YKL096W
S000028521  YGR169C-A
S000003544  YJL007C
S000001725  YKR017C
S000006140  YPL219W
S000001873  YFL021W
S000001587  YKL104C
S000006181  YPL260W
S000001340  YIL078W
S000005215  YNL271C
S000004544  YML079W
S000006637  tL(CAA)C
S000002703  YDR295C
S000000814  YER012W
S000004332  YLR340W
S000000123  YBL027W
S000001425  YIL163C
S000003272  YGR040W
S000000889  YER087W
S000007266  Q0075
S000002308  YDL149W
S000007325  tM(CAU)Q1
S000000143  YBL047C
S000007626  YOL086W-A
S000002541  YDR134C
S000003930  YLL007C
S000005279  YNL335W
S000006119  YPL198W
S000004372  YLR380W
S000028813  YAL063C-A
S000002931  YDR523C
S000002729  YDR321W
S000004071  YLR081W
S000005379  YOL019W
S000000547  YCL042W
S000001142  YHR100C
S000002826  YDR418W
S000000868  YER066W
S000007472  YML058W-A
S000001081  YHR039C
S000001482  YIR043C
S000006461  snR70
S000001526  YKL043W
S000003538  YJL001W
S000001866  YFL028C
S000028819  YDR003W-A
S000002890  YDR482C
S000005280  YNL336W
S000003163  YGL195W
S000004030  YLR040C
S000005436  YOL076W
S000003742  YJL205C
S000000175  YBL079W
S000003131  YGL163C
S000001529  YKL046C
S000002799  YDR391C
S000001420  YIL158W
S000002844  YDR436W
S000004498  YML035C
S000002545  YDR138W
S000003962  YLL039C
S000006293  YPR089W
S000006590  tG(UCC)G
S000006452  snR61
S000003572  YJL035C
S000004572  YML104C
S000004249  YLR259C
S000000340  YBR136W
S000001194  YHR151C
S000006175  YPL254W
S000004694  YMR088C
S000000805  YER003C
S000007319  tF(GAA)Q
S000005809  YOR283W
S000001666  YKL183W
S000003886  YJR125C
S000003180  YGL212W
S000002176  YDL018C
S000005662  YOR136W
S000003931  YLL008W
S000005322  YNR039C
S000005818  YOR292C
S000004591  YML122C
S000002982  YGL014W
S000005376  YOL016C
S000006164  YPL243W
S000003079  YGL111W
S000001768  YKR060W
S000004906  YMR292W
S000004709  YMR103C
S000005294  YNR011C
S000001474  YIR035C
S000005630  YOR104W
S000000501  YBR297W
S000003068  YGL100W
S000000314  YBR110W
S000005796  YOR270C
S000005518  YOL158C
S000003212  YGL243W
S000001458  YIR019C
S000003612  YJL076W
S000005082  YNL138W
S000002662  YDR254W
S000007371  YHL009W-A
S000006304  YPR100W
S000001840  YFL054C
S000003201  YGL232W
S000001193  YHR150W
S000004466  YML007W
S000004733  YMR126C
S000028816  YBR196C-B
S000003024  YGL056C
S000006163  YPL242C
S000003263  YGR031W
S000003058  YGL090W
S000001911  YFR015C
S000002246  YDL088C
S000000761  YEL035C
S000001535  YKL052C
S000003691  YJL155C
S000006096  YPL175W
S000006583  tG(GCC)J1
S000003216  YGL247W
S000006366  YPR162C
S000004142  YLR152C
S000003151  YGL183C
S000006686  tP(UGG)N2
S000003312  YGR080W
S000007334  tT(UGU)Q1
S000003004  YGL036W
S000004343  YLR351C
S000003996  YLR006C
S000003469  YGR237C
S000004339  YLR347C
S000005024  YNL080C
S000004311  YLR319C
S000005234  YNL290W
S000002694  YDR286C
S000005509  YOL149W
S000001107  YHR065C
S000003435  YGR203W
S000006619  tK(CUU)E2
S000000366  YBR162C
S000001525  YKL042W
S000003694  YJL158C
S000007650  YDR381C-A
S000000284  YBR080C
S000005476  YOL116W
S000130133  RUF23
S000005897  YOR370C
S000000882  YER080W
S000006302  YPR098C
S000006400  YPR196W
S000002282  YDL124W
S000001902  YFR006W
S000001811  YKR103W
S000002289  YDL131W
S000004164  YLR174W
S000003268  YGR036C
S000028645  YHR022C-A
S000000764  YEL038W
S000003357  YGR125W
S000004231  YLR241W
S000006165  YPL244C
S000003606  YJL070C
S000002389  YDL230W
S000005515  YOL155C
S000000954  YER152C
S000006259  YPR055W
S000004049  YLR059C
S000001410  YIL148W
S000003889  YJR128W
S000004279  YLR288C
S000000950  YER148W
S000000961  YER159C
S000005135  YNL191W
S000003080  YGL112C
S000004179  YLR189C
S000006507  snR47
S000006450  snR59
S000003583  YJL047C
S000001857  YFL037W
S000006648  tL(UAA)B2
S000001628  YKL145W
S000005238  YNL294C
S000005600  YOR074C
S000007595  YBR233W-A
S000004931  YMR314W
S000002980  YGL012W
S000001650  YKL167C
S000002393  YDL234C
S000003398  YGR166W
S000006056  YPL135W
S000003746  YJL210W
S000004642  YMR039C
S000006246  YPR042C
S000003271  YGR039W
S000001807  YKR099W
S000000869  YER067W
S000002988  YGL020C
S000005902  YOR375C
S000001088  YHR046C
S000004033  YLR043C
S000005613  YOR087W
S000001787  YKR079C
S000004106  YLR116W
S000006264  YPR060C
S000004803  YMR191W
S000003900  YJR139C
S000001351  YIL089W
S000001225  YHR182W
S000000562  YCL057W
S000003503  YGR271W
S000001921  YFR025C
S000004045  YLR055C
S000005560  YOR034C
S000003411  YGR179C
S000007337  tW(UCA)Q
S000001476  YIR037W
S000004146  YLR156W
S000002900  YDR492W
S000004835  YMR222C
S000002272  YDL114W
S000003178  YGL210W
S000002824  YDR416W
S000001806  YKR098C
S000001947  YFR051C
S000006587  tG(GCC)O2
S000005702  YOR176W
S000001064  YHR022C
S000003971  YLL048C
S000000947  YER145C
S000002691  YDR283C
S000001115  YHR073W
S000006143  YPL222W
S000000563  YCL058C
S000002904  YDR496C
S000006357  YPR153W
S000004860  YMR246W
S000002843  YDR435C
S000002312  YDL153C
S000005682  YOR156C
S000003853  YJR093C
S000004298  YLR307W
S000000184  YBL088C
S000003432  YGR200C
S000005727  YOR201C
S000006704  tR(ACG)L
S000001557  YKL074C
S000000626  YCR030C
S000005601  YOR075W
S000005474  YOL114C
S000006146  YPL225W
S000003766  YJR006W
S000000457  YBR253W
S000003565  YJL028W
S000004879  YMR266W
S000002323  YDL164C
S000000772  YEL046C
S000001108  YHR066W
S000007390  YDR098C-A
S000002481  YDR074W
S000004425  YLR433C
S000004107  YLR117C
S000001133  YHR091C
S000007524  YMR122W-A
S000006604  tI(AAU)G
S000003396  YGR164W
S000002674  YDR266C
S000005059  YNL115C
S000000296  YBR092C
S000003749  YJL213W
S000002368  YDL209C
S000003264  YGR032W
S000006173  YPL252C
S000005426  YOL065C
S000004936  YMR317W
S000005833  YOR306C
S000006591  tG(UCC)N
S000003811  YJR050W
S000005686  YOR160W
S000007368  YGR161C-D
S000007303  snR39B
S000001726  YKR018C
S000001096  YHR054C
S000006190  YPL269W
S000001869  YFL025C
S000003944  YLL021W
S000007327  tN(GUU)Q
S000006696  tQ(UUG)E1
S000003533  YHR139C-A
S000002223  YDL065C
S000005625  YOR099W
S000113557  YDL007C-A
S000003857  YJR096W
S000002271  YDL113C
S000006673  tN(GUU)N1
S000006230  YPR026W
S000000258  YBR054W
S000000372  YBR168W
S000003666  YJL130C
S000000224  YBR020W
S000000840  YER038C
S000004028  YLR038C
S000001564  YKL081W
S000005138  YNL194C
S000003038  YGL070C
S000006581  tG(GCC)G1
S000005999  YPL078C
S000001955  YFL010W-A
S000001270  YIL008W
S000001109  YHR067W
S000004995  YNL050C
S000000327  YBR123C
S000000380  YBR176W
S000002521  YDR114C
S000003975  YLL052C
S000002512  YDR105C
S000006444  snR53
S000002283  YDL125C
S000005869  YOR342C
S000003579  YJL043W
S000000697  YCR100C
S000005631  YOR105W
S000000828  YER026C
S000002597  YDR189W
S000007618  YLR099W-A
S000005031  YNL087W
S000028677  YLR157W-D
S000000370  YBR166C
S000004938  YMR319C
S000004814  YMR201C
S000000354  YBR150C
S000005699  YOR173W
S000004891  YMR278W
S000001206  YHR163W
S000002578  YDR171W
S000002593  YDR185C
S000002590  YDR182W
S000001761  YKR053C
S000002732  YDR324C
S000028845  YLR361C-A
S000003595  YJL059W
S000002403  YDL244W
S000003920  YJR159W
S000004435  YLR443W
S000001769  YKR061W
S000001470  YIR031C
S000005511  YOL151W
S000003672  YJL136C
S000002898  YDR490C
S000004344  YLR352W
S000005074  YNL130C
S000001431  YIL169C
S000003623  YJL087C
S000003782  YJR021C
S000005656  YOR130C
S000028835  YIL002W-A
S000005050  YNL106C
S000001173  YHR131C
S000002933  YDR525W
S000007261  Q0050
S000001938  YFR042W
S000005910  YOR383C
S000001220  YHR177W
S000004251  YLR261C
S000001041  YHL049C
S000007313  snR79
S000002163  YDL005C
S000002682  YDR274C
S000001039  YHL047C
S000003610  YJL074C
S000001275  YIL013C
S000007323  tK(UUU)Q
S000007279  Q0160
S000005693  YOR167C
S000007374  YLR157C-B
S000005643  YOR117W
S000000812  YER010C
S000004802  YMR190C
S000000539  YCL034W
S000003266  YGR034W
S000005441  YOL081W
S000004508  YML045W
S000004638  YMR035W
S000002288  YDL130W
S000000142  YBL046W
S000000389  YBR185C
S000001391  YIL129C
S000000913  YER111C
S000000318  YBR114W
S000001943  YFR047C
S000005342  YNR059W
S000001346  YIL084C
S000000769  YEL043W
S000001222  YHR179W
S000002448  YDR041W
S000003317  YGR085C
S000005549  YOR023C
S000004543  YML078W
S000004189  YLR199C
S000003241  YGR009C
S000006369  YPR165W
S000000276  YBR072W
S000000940  YER138C
S000000628  YCR032W
S000002127  YER019C-A
S000002623  YDR215C
S000001897  YFR001W
S000003800  YJR039W
S000006670  tN(GUU)G
S000005792  YOR266W
S000003165  YGL197W
S000004875  YMR262W
S000001548  YKL065C
S000001454  YIR015W
S000005287  YNR004W
S000003086  YGL118C
S000000491  YBR287W
S000000072  YAR019C
S000028509  YNL138W-A
S000000579  YCL074W
S000001889  YFL005W
S000002752  YDR344C
S000004032  YLR042C
S000132614  PWR1
S000003873  YJR112W
S000006235  YPR031W
S000002260  YDL102W
S000000045  YAL047C
S000003698  YJL162C
S000028857  YOR192C-C
S000001581  YKL098W
S000005283  YNL339C
S000005611  YOR085W
S000002235  YDL077C
S000006134  YPL213W
S000002406  YDL247W
S000003816  YJR055W
S000006198  YPL277C
S000005697  YOR171C
S000001835  YFL059W
S000002765  YDR357C
S000000074  YAR023C
S000001219  YHR176W
S000000830  YER028C
S000005541  YOR015W
S000002973  YGL005C
S000003676  YJL140W
S000003531  YHR021W-A
S000003476  YGR244C
S000002916  YDR508C
S000003168  YGL200C
S000002760  YDR352W
S000001693  YKL210W
S000000331  YBR127C
S000001487  YKL004W
S000003649  YJL113W
S000001261  YHR218W
S000002737  YDR329C
S000003670  YJL134W
S000004518  YML054C
S000028517  YBL039W-B
S000003217  YGL248W
S000000945  YER143W
S000005360  YNR077C
S000005285  YNR002C
S000004377  YLR385C
S000002166  YDL008W
S000001517  YKL034W
S000005141  YNL197C
S000005572  YOR046C
S000007397  YDR261W-B
S000002206  YDL048C
S000003190  YGL222C
S000029704  YHR199C-A
S000000271  YBR067C
S000000023  YAL025C
S000001322  YIL060W
S000005036  YNL092W
S000002539  YDR132C
S000028423  YPL096C-A
S000002659  YDR251W
S000000440  YBR236C
S000002430  YDR023W
S000003654  YJL118W
S000001147  YHR105W
S000002913  YDR505C
S000004467  YML008C
S000000286  YBR082C
S000005752  YOR226C
S000002624  YDR216W
S000006003  YPL082C
S000001728  YKR020W
S000005358  YNR075W
S000006630  tK(UUU)G1
S000006162  YPL241C
S000004434  YLR442C
S000005202  YNL258C
S000005977  YPL056C
S000007245  YLL018C-A
S000000390  YBR186W
S000003238  YGR006W
S000001095  YHR053C
S000003949  YLL026W
S000000673  YCR077C
S000005950  YPL029W
S000001201  YHR158C
S000001262  YHR219W
S000001419  YIL157C
S000006554  tE(UUC)G2
S000002267  YDL109C
S000002717  YDR309C
S000007587  YBL071W-A
S000000881  YER079W
S000003629  YJL093C
S000003896  YJR135C
S000006376  YPR172W
S000028512  YKR095W-A
S000001141  YHR099W
S000004227  YLR237W
S000000653  YCR057C
S000028557  YJR151W-A
S000002932  YDR524C
S000028550  YGR121W-A
S000004414  YLR422W
S000000786  YEL060C
S000000535  YCL030C
S000000811  YER009W
S000000010  YAL012W
S000004593  YML124C
S000000381  YBR177C
S000004950  YNL005C
S000004862  YMR250W
S000007309  snR75
S000130131  RUF22
S000006557  tE(UUC)J
S000000234  YBR030W
S000005904  YOR377W
S000006712  tR(UCU)G2
S000001430  YIL168W
S000002534  YDR127W
S000004826  YMR213W
S000000014  YAL016W
S000003331  YGR099W
S000001279  YIL017C
S000002579  YDR172W
S000002683  YDR275W
S000000182  YBL086C
S000002499  YDR092W
S000006593  tH(GUG)E1
S000001174  YHR132C
S000004901  YMR288W
S000001004  YHL012W
S000006226  YPR022C
S000000078  YAR031W
S000005644  YOR118W
S000000117  YBL021C
S000003979  YLL056C
S000005886  YOR359W
S000003519  YGR287C
S000000609  YCR016W
S000001617  YKL134C
S000005480  YOL120C
S000004705  YMR099C
S000005203  YNL259C
S000002423  YDR016C
S000005456  YOL096C
S000003267  YGR035C
S000028712  YOR161C-C
S000005813  YOR287C
S000004539  YML074C
S000002178  YDL020C
S000001372  YIL110W
S000028699  YNL097C-B
S000001053  YHR011W
S000006708  tR(UCU)B
S000006482  RDN18-1
S000004156  YLR166C
S000006110  YPL189W
S000002187  YDL029W
S000004393  YLR401C
S000005207  YNL263C
S000006551  tE(UUC)E2
S000002250  YDL092W
S000003628  YJL092W
S000006336  YPR132W
S000000622  YCR027C
S000003621  YJL085W
S000000858  YER056C
S000003868  YJR107W
S000000907  YER105C
S000001035  YHL043W
S000003123  YGL155W
S000002950  YDR542W
S000003791  YJR030C
S000001028  YHL036W
S000003961  YLL038C
S000028694  YMR242W-A
S000006406  YPR202W
S000000462  YBR258C
S000004375  YLR383W
S000006645  tL(CAA)N
S000003729  YJL193W
S000000283  YBR079C
S000007651  YER074W-A
S000005755  YOR229W
S000007304  snR40
S000003681  YJL145W
S000004811  YMR198W
S000005545  YOR019W
S000002575  YDR168W
S000002328  YDL169C
S000001621  YKL138C
S000005997  YPL076W
S000005940  YPL019C
S000006510  tA(AGC)D
S000001542  YKL059C
S000001543  YKL060C
S000001585  YKL102C
S000005324  YNR041C
S000006189  YPL268W
S000006008  YPL087W
S000005225  YNL281W
S000003790  YJR029W
S000004186  YLR196W
S000000163  YBL067C
S000003149  YGL181W
S000006666  tM(CAU)O2
S000001167  YHR125W
S000001325  YIL063C
S000004212  YLR222C
S000006387  YPR183W
S000004219  YLR229C
S000001099  YHR057C
S000007649  YBR255C-A
S000004584  YML116W
S000003801  YJR040W
S000000493  YBR289W
S000000203  YBL107C
S000004618  YMR016C
S000003466  YGR234W
S000006025  YPL104W
S000001151  YHR109W
S000006714  tR(UCU)J1
S000004799  YMR187C
S000006021  YPL100W
S000001468  YIR029W
S000005700  YOR174W
S000000267  YBR063C
S000002496  YDR089W
S000003234  YGR002C
S000005820  YOR294W
S000001051  YHR009C
S000007364  YPR158W-B
S000007547  YCL057C-A
S000004488  YML026C
S000002222  YDL064W
S000003112  YGL144C
S000004150  YLR160C
S000002555  YDR148C
S000004984  YNL039W
S000004065  YLR075W
S000001447  YIR008C
S000005378  YOL018C
S000005529  YOR003W
S000000221  YBR017C
S000004993  YNL048W
S000000445  YBR241C
S000001778  YKR070W
S000004208  YLR218C
S000004444  YLR452C
S000000048  YAL051W
S000000498  YBR294W
S000003635  YJL099W
S000001308  YIL046W
S000003428  YGR196C
S000005764  YOR238W
S000004163  YLR173W
S000003378  YGR146C
S000006501  snR37
S000002865  YDR457W
S000004758  YMR150C
S000003677  YJL141C
S000003841  YJR080C
S000006632  tK(UUU)K
S000004537  YML072C
S000001450  YIR011C
S000006184  YPL263C
S000002861  YDR453C
S000006547  tE(CUC)I
S000004756  YMR148W
S000001210  YHR167W
S000000918  YER116C
S000003512  YGR280C
S000004532  YML067C
S000006683  tP(UGG)L
S000000220  YBR016W
S000000760  YEL034W
